date,text,stars
2/9/2022,"I will start off by saying this tv looks good when it works... HOWEVER I have been using this for a couple of months now and for whatever reason latley its been either smearing pixels across the whole screen or just showing a black screen but still playing the audio I don't know what the issue is as im on the fastest wifi in my area but when i reboot it, it seems to sort itself out although sometimes it doesn't and I have to go from watching an episode of South Park get up walk across the room and unplug it and plug it back in which is a pain especially since I've MAYBE had this for 2 months... I constantly search for an update but there isnt ever any to be found.... if you're looking for a budget TV with good picture and will get you a lit...",2 out of 5 stars review
5/6/2023,"Vizio TV is supposed to be a good TV which is no problem I've had a vizio before and had no problems with it, however this model had problems with it and within 24 hours I knew I needed to take it back because the problems were ones I didn't want to deal with. I went and bought a Samsung Instead",2 out of 5 stars review
9/1/2021,"I am looking to return if I can.  Have to change inputs most of the time to change functions. Remote sticks, TV freezes up. Big thing is picture has a lot to be desired.  Even in streaming services, the picture is poor quality. Has numerous settings for pictures and have tried them all.  I am looking to return if I can. Remote sticks as well.  I have had Vizio in the past and was of better quality. I am not very happy with purchase.",2 out of 5 stars review
9/13/2021,"Aside from being the right size I wanted, the good stops there. So far I have had to unplug it twice to reset it and I have only had it two days. The first time was when I had watched YouTube using my phone through the TV. The next morning anything I selected by using the Input button on the remote would show up just a black screen. Unplugging for a few seconds corrected. Last night I used my dvd player last. This morning no sound would work on any input. Again, unplugging solved. I had to rent a UHAUL to get this TV home and I have no way to return without a lot of expense. So I will use that frustration to let others know about how my latest VIZIO tv is working. I have really liked my old 55"" VIZIO. But this new 75"" V Series isn't looking...",2 out of 5 stars review
7/2/2021,Initially wasn't happy about the picture but comparing to our 12yr old Vizio LCD 720p screen it was a step up of course. Aside from that we liked the format of the screen and silly as it may seem we liked the remote. After 2 weeks the TV would factory reset itself and we would have to download and log in to all our streaming apps again. After the 4th occurrence in 3 weeks we decided to return. Picked up another brand that also makes my cell phone and the difference is night and day in the picture and for just a couple dollars more. Really disappointed in Vizio After realizing what's out there.,2 out of 5 stars review
10/16/2022,Delivery was better than a very disappointing TV. ! I was replacing a 10 year old 42”Vizio. The reliability leaned me to the Vizio.What a bad choice!Its not worth it to look at a bigger tv with the same screen.Honestly all the 4K UHD is not discernible.The border is still BIG,2 out of 5 stars review
7/13/2021,"I returned this tv after owning it for only 3 days.  First, let me say that I know I bought a inexpensive tv.  But I didn't expect it to be largely unreliable in the first week. I have no complaints about the picture quality but the audio was disappointing.  I could definitely see a sound bar in my future.  My biggest complaint though was with the operation.  My second day, I could not get ANY programs or movies to play.   It would load for quite a while, but then it would ask me to make another selection.  The same thing happened no matter which app I tried.   Day 3, it would play programs but now the voice command feature wouldnt work.  And even though I could see that Pandora was playing a song, there was no audio.  And this right after ...",2 out of 5 stars review
6/9/2021,"My first 4K HDTV!  I wonder if ALL 4K tv's are like this One? ... Now, with my regular hdtv it basically works the moment it comes out of the box.  (period)  BUT,  in the short time that I have owned this VIZIO 4k set, I find myself regularly having to REBOOT the TV.  A recurring reason is because the lips on people's faces doesn't match their words?  Also, I reboot constantly whenever switching from my Roku app to live Antenna Television.  Seems, each time I switch back",2 out of 5 stars review
4/13/2023,The power button on tv doesn't work!! It actually controls the volume,2 out of 5 stars review
10/7/2023,failed after 4 months of use,2 out of 5 stars review
8/22/2023,"I am unable to see the live app, used for installation of apps.",2 out of 5 stars review
9/29/2023,It is not compatible with spectrum had to put a Roku remote to catch station,2 out of 5 stars review
8/22/2023,Would be a great tv but it arrived with a crack in the screen,2 out of 5 stars review
9/9/2023,could not install espn app.,2 out of 5 stars review
9/12/2023,Dealing with it . Instead of hauling it back .,2 out of 5 stars review
10/10/2023,the picture already went out last night. i haven't had it a year yet.,2 out of 5 stars review
7/6/2023,Not the best picture or sound,2 out of 5 stars review
10/19/2023,have to go thru too many hoops to find what you want,2 out of 5 stars review
8/8/2023,"Had to return item because HDMI Ports did not work, But had a great picture",2 out of 5 stars review
10/14/2023,Wouldn't pick up local stations and grainy picture. Poor quality.,2 out of 5 stars review
7/20/2023,The picture quality is not great.,2 out of 5 stars review
7/4/2023,I bought this for my mancave and it doesnt have the ESPN app.  Very disappointed.,2 out of 5 stars review
4/25/2023,It took almost a month to return this TV and get my money back.  Nothing was wrong with the TV other then the height was bigger than I anticipated.,2 out of 5 stars review
5/12/2023,"I would have loved to enjoy the tv but when I received it, it was damaged a dent in the screen of the tv and was not able to even turn it on",2 out of 5 stars review
4/15/2023,this tv too much problem on connect to computer alway disconnect you has to turn off tv and turn on again i will go to samsung the good idea,2 out of 5 stars review
3/22/2023,Tv looks great but the sound goes out every couple of minutes I've done all the steps too on how to fix it,2 out of 5 stars review
1/18/2024,"Worked fine… for the first year. Should've gotten the protection plan. The TV had all kinds of new apps the old one didn't (which was also Vizio), automatically switches to the HDMI when the device is turned on, Chromecast, Appleplay, I thought I hit the gold mine. Then the lines started appearing. Then the screen started glitching, freezing, wouldn't play, loosing sound, or simply refusing to turn on. Old one also has minor problems, but lasted longer, and still works better.",2 out of 5 stars review
8/18/2021,"Wow! Wow! I am thrilled I was able to get this TV at such a great price !! Quality is beyond "" good"" it speaks ""!!great""! I can't stop giving it praise! My "" "" ""best buy ""this year!! Easy assembly !",2 out of 5 stars review
7/12/2021,After 3 weeks the streaming would just stop and it was saying no network but checking wifi was working perfectly a couple days later it would come back four about 4 days then it would start all over,2 out of 5 stars review
11/26/2022,If you view the t.v from the left or the right side or are more than 7 feet away  the color almost completely disappears .This T.V. replaced another VIZO 55 inch never had this problem with it. Very disappointed with this one.,2 out of 5 stars review
5/15/2022,"the quality of the tv is great,  but the sound is terrible.  the volume goes to high to low and there's no way to fix it. we have to constantly have the tv at 30-50 because the volume keeps going up and down",2 out of 5 stars review
2/3/2024,"[This review was collected as part of a promotion.] We purchased the v655 last January and we are disappointed. The picture and sound are ok, but the audio sinc is terrible. The sinc issue is with both antenna and cable (Comcast) connections. We've tried just about every adjustment known to mankind with no significant improvement. Reducing resolution did help at the expense of picture quality. 
 We purchased a Vizio 36” fourteen years ago and still going strong. The new tv will be replaced very soon. Sorry Vizio.",2 out of 5 stars review
6/7/2022,"Have had this TV for about 10 days and will be returning it. Will not work properly with external devices even though hooked up properly. Cannot use our Roku device because the TV will suddenly lose connection to it several times. Cannot use our surround sound system even though directly wired together. Cannot add additional apps to the TV such as Pureflix and since I can't use my Roku I can no longer watch that streaming service. The only positive thing I can say is the screen is clear, good color and easy to hang on the wall bracket.",2 out of 5 stars review
9/7/2021,Started having problems with this TV right away.  Constant software problems.  Have to reboot the TV every couple days because the sound is out of sync.  Vizo only has a few streaming apps but tons of advertisements on the home screen.  They say you need to use smart cast to stream from your phone's app but it doesn't work half of the time.   The remote is cheaply made and the buttons don't work a lot of the time either.,2 out of 5 stars review
2/5/2024,"[This review was collected as part of a promotion.] Great picture but the home screen is temperamental. Apps keep freezing and I have to unplug my TV in order to get them to work. Also if you are using an antenna, the interface is not that user friendly. I purchased 2 of these because the first Vizio we bought was great but these are just ok.",2 out of 5 stars review
7/11/2022,"I had several issues with this Vizio 65
1.- I never cann add my suscription channels
2.- this tv never recognizes ethernet connection
3.- I was not able to pair with my cell phone

So, I returned the very next day

Pros: good picture and sound

If you want to add your ouwn suscription channels, do not buy it",2 out of 5 stars review
12/13/2022,"I hate this unit. Constant reset..constant ""accept t Dr MS and conditions""..I find it difficult to move around in. The power cord would not hook up and getting the back off the remote was near impossible. This TV will be getting returned on Thursday to a local store.",2 out of 5 stars review
1/20/2022,"Best thing about this purchase was the price.
Performance is another matter.
Lacks detailed channel programming info.
Constantly looses connection to sound bar, reset needed to regain sound
While selecting input source TV just locks up, again rest needed.",2 out of 5 stars review
12/3/2022,"I 've only brought this TV 6 months ago and now suddenly there's no picture when I turn the TV on. I have tried to rest this and still don't work. Now I'm waiting on Vizio tech support to contact me for repair. I've had other smaller  Vizio TVs and they worked great and lasts a long time. This is my 1st 50 inch TV, and this happens after only 6 months. Disappointing!",2 out of 5 stars review
2/3/2024,"First thing, if you have a gaming console this tv was hard to set up. I had to change alot of my settings on my PlayStation 5 to make it work. I would also get a random green screen every two days. Finally the tv backlight stopped working after having it for just 15 days. I reached out to Vizio and they're sending me a new tv but I still see more problems on the horizon. Quality was good when it was working though.",2 out of 5 stars review
2/9/2022,"Picture quality is good. The sound is too low. I have to turn the volume to 100 to hear conversations on movies even with a Vizio sound bar. Unable to hear local channels casting from my phone. To compare, my Sony volume never goes above 20. Pre loaded apps are fine but unable to download apps to this television. You can cast from your phone but it doesn't help when someone visits and you need your phone. I had the tv less than 2 months and it completely stopped connecting to the internet. Customer Service walked me through everything I had tried prior to making the call. Ended up uploading my receipts to Vizio 2 days ago and not sure what I'm waiting for.",2 out of 5 stars review
12/15/2021,This TV seems like a great value in buying it but it has been nothing but a nightmare. Decent picture and sound atleast. The TV is consistently glitchy it must be rebooted at least once every 48 hours as it will simply freeze. Spend the money on a TV with better software,2 out of 5 stars review
8/21/2021,"I really researched before I got this particular tv. I had a 32” for 9 years but wanted to upgrade to not only a larger tv but a smart tv. The size,  picture and free channels are great but set up was frustrating because it kept getting stuck on “restarting your tv” and it took 3 tries to get passed that. So let’s move on to why Vizio can’t seem to get the speakers right. Volume is perfect while on cable but as soon as I flipped over to SmartCast, I have to crank the volume to over 80 just to hear it and I’m really not that far from the tv. So I bought a sound bar. Unfortunately I bought a Vizio sound bar and it’s just as crappy as the tv speakers. If I hadn’t lost the receipt for the sound bar and still had the tv box, these items would no...",2 out of 5 stars review
10/3/2022,I HAVE HAD MY VIZIO TV SENSE JUN 21 /22 WORED FINE FOR 3 MONTHS EXCEPT FOR ACTING A LITTLE SLOW GOING FROM ONE THING TO ANOTHER STARTING THE LAST 3 DAYS IT LOCKS UP SOM TIMES WHEN I TURN IT ON OR AS I CHANGE INPUTS WHEN IT LOCKS UP THE TV WILL NOT SHUT OFF EVEN WHEN I PUSH THE SHUT-OFF BUTTON ON THE TV SO I HAV T0 UNPLUG THE TV AND PLUG IT BACK IN TO GET IT TO WORK HOPEFULLY I CAN SOM HELP BY CALLING WALMART,2 out of 5 stars review
7/21/2021,I bought this tv to use as a presentation screen for groups. The price was nice. The picture quality is pretty good. The sound is a bit as large as I would like. But the part that is really not good is that I can't disable the apps. Nor can get any other apps. I might have to return it.,2 out of 5 stars review
7/1/2021,Features on box are misleading. TV has to be rebooted each time it’s turned off overnight. Takes forever to reconnect to internet. Still have to use Firestick due to limited apps.  Picture quality is just okay. Called Vizio regarding rebooting and they say nothing is wrong but sooo update overnight when they have resolved issue.,2 out of 5 stars review
7/15/2022,I have this same tv in a 50 inch. it has bluetooth so i can listen to the tv and not disturb anyone. i bought the 65 inch and it does not have bluetooth. very disappointed. i have disposed of the box and packaging. Dont know how i can exchange it at Walmart now.,2 out of 5 stars review
11/28/2021,this series of Vizio is giving me all kinds of trouble with WiFi and picking up my network. its not my internet connection because they've been out many times. also i have another Vizio tv in another room and it works fine. is there anything I can do with this problem. thanks. KW,2 out of 5 stars review
1/4/2023,"This 50 was my third Vizio, albeit my first 4k ""smart"" tv. I've got a 55 and 36 in both 1080p which were of the highest quality when I bought them. So, as a pro audio-video technophile, I've been very happy with the detailed adjustment parameters on the Vizio menus and expected this same thoughtfulness in design from this new model.

That said, I'm really upset with  the audio output through the set speakers is defective- the speakers sound blown on vilume setting 45 of 100 with vibrating and distortion- should not be coming out of a brand new TV irregardless of the source. I've spent a few hours troubleshooting and isolating to arrive at this conclusion but haven't yet decided what to do. Am I missing something here? How could Vizio be thi...",2 out of 5 stars review
2/19/2022,"On startup this TV looks for input from the last input port it used.  So, if one uses the HDMI ARC port for the same manufacturer’s 5.1 soundbar system, it requires selecting an input source each time one starts it up.  And the remote control’s input selection button doesn’t work until after the TV goes through various vacillations and tells the user it’s receiving no input from the HDMI ARC port.  And one never knows when or whether other remote buttons will work or what other various vacillations the TV will do under other circumstance.  And it underutilizes the rear two of the five speakers the 5.1 designation designates.",2 out of 5 stars review
8/4/2022,this is the second Vizio TV in the last year and a half and I've had this one for 4 months the old 55 in Vizio kept glitching and glitching and glitching and glitching until it finally went out and I had no picture it lasted exactly a year now I ordered another one which I have in my living room now and it's glitching where I have to unplug it and plug it back in in order to watch TV quite often as far as I'm concerned they're garbage what a disappointment beautiful picture works great except for you lose the picture quite often,2 out of 5 stars review
8/14/2022,"Pro's:
1. Picture is clear= 1 star
2. Setup was easy= 1 star

Cons:
1. You cannot add cable Xfinity. There may be other's you cannot add.= 0 stars
2. You cannot add any app that's not already pre-installed.= 0 stars

3. We bought this for our daughter who moved to another state. Did not realize that in 2022, this Smart TV brand was made without the ability to add apps!=0 stars.
  Unfortunately we are not in her location to help her return the TV and she doesn't have a vehicle.",2 out of 5 stars review
7/18/2021,"This TV crams ads in your face. I do not have any online services, I just need a TV to watch my personally owned media whether by DVD or on my home server. The Vizio V series does not allow you to remove things like Peacock, Netflix, Disney , etc. There are more than 20 apps that you cannot remove. Their content constantly flashing in your face. The remote has six shortcut buttons which are useless to anyone without the service which Vizio was paid to put on it. You have a Hulu account and no Crackle account? That's too bad, you get a Crackle button on your remote. If you want to see only relevant content to you personally, go with a different brand. It seems that the Android TVs are fairly customizable, as should be expected. Keep in mind,...",2 out of 5 stars review
5/15/2022,"This is a great tv don't get me wrong but there are issues. To begin with, if you leave the tv on for an extended period of time, say overnight, you will have to reset your tv by unplugging it. This happens quite frequently unfortunately. Sometimes the tv will freeze and power down, it will then not power on unless you unplug it. Now the issue is the audio, I powered my tv on after being gone all day and now my audio isn't working and you won't believe what I did to fix it! That's right unplug once again! It's seems the only way to fix the issues to unplug and start over. I've only had this tv for about a month and wish I would have spent the extra money on a Samsung. With that being said beware before you buy.",2 out of 5 stars review
11/28/2022,"This is our fifth Vizio TV, and the first one that is a disappointment. The claim of 4k fidelity is a joke. There's no detail or sharpness in the picture, it almost seems as though the focus is a little off, or it's displaying at a lower resolution (according to the system info, it isn't).  

Adding injury to insult, I went online to their support page, and they handed me off to the JustAnswers website - which charged me $46 just to tell me to re-read the manual or return the TV.  

It gets two stars because it actually works with all the Smartcast and streaming apps - albeit with the ""soft focus"" display issue.  I could get pretty much the same functions with a $30 Roku stick. The price was right, but I would NOT recommend this model to an...",2 out of 5 stars review
2/17/2023,"We have had several Vizio TV's that have worked fine, however, this latest we purchased from Walmart on 1-18-23 has sound and no picture.  When contacting Walmart they said needed original box.  Who keeps original box once it appears to be working OK.  Manager finally said bring it in would accept it with order number etc and they would issue refund.  Don't want refund just want a TV that works.  Not impressed with Walmart's service.",2 out of 5 stars review
3/7/2023,Picture very clear,2 out of 5 stars review
8/31/2021,"I just purchased this new VIZIO 50"" Class 4K UHD LED SmartCast Smart TV V-Series V505-J09 and it has not been working well for the past week.

I have it plugged into a surge protector along with a few small electronics like a Google Home, Alexa, Fire stick, etc. It is connected via ethernet directly to my home network hub, but we've also tried connecting via WiFi. We have gigabit internet that consistently clocks at 650 Mbps and testing both the wired and WiFi connections on the TV settings result in a consistent 10-15 Mbps connection.

I've been experiencing these problems consistently:
The TV constantly turns off or just doesn't load the show/movie selection in multiple apps (netflix, hulu, prime, cocomelon, kidoodle, peacock, tubi, PBSki...",2 out of 5 stars review
5/12/2023,Sux can't use spectrum app,2 out of 5 stars review
6/14/2023,TV has a 10 inch black stripe on the left side of the screen.,2 out of 5 stars review
5/23/2023,Sound kind of sucks! cant remove or add ANY apps!,2 out of 5 stars review
6/14/2023,Very hard to navigate channels very hard to,2 out of 5 stars review
6/5/2023,The legs that you place on the tv are not stable and has my tv leaning forward,2 out of 5 stars review
3/31/2023,Hard to set up. Still Don’t have completely finished,2 out of 5 stars review
6/20/2023,"screen was cracked. i had to take it  ack to the store myself (65"" tv) and get ot replaced",2 out of 5 stars review
6/8/2023,I’ve had to reset the TV twice by unplugging it,2 out of 5 stars review
5/10/2023,Slow. Doesn’t have good apps. Picture okay.,2 out of 5 stars review
4/10/2023,I like the tv but i disliked that the sound was not better. its all treble and no base,2 out of 5 stars review
1/1/2024,"DO NOT BUY THIS MODEL!!!!!!!!!!! We have 3 other Vizio tv's (2x 32"" and a 43"") We bought this TV just a little over a year ago (now , just out of warranty) and there are streaks running thru the picture. Just like someone else also said theirs did too. Save the hassel and get a different model.",2 out of 5 stars review
1/6/2024,"Tried to live with it for a week, we parted ways a week later due to the way Mr Vizio 50 sounded , kinda like a 1960 ‘S car radio yes it was painful to hear, but postage stamp size apps, caused him to be boxed up and back to the store from whence he came.",2 out of 5 stars review
1/7/2024,"Bought this TV yesterday. Spent over 2 hours trying to program it and it still won't work. Directions told me push certain buttons on the remote but at least 2 of them were NOT on the remote. I went on line for directions and same problem, buttons I was told to push were not on the remote! Very frustrated now. Going to take it back and get the newer version($100 more) so I hope it's easier to program.",2 out of 5 stars review
1/13/2024,I bought two smart Vizio televisions.  The picture quality and sound were excellent.  I was happy with with my purchases until I wasn't.  The first one lasted from 2016 to 2020 when it stopped functioning abruptly.  I replaced it with another Vizio which lasted until 2021.  I reached out to the company and their best offer was a discount on a new television.  After two failed product within approximately five years I found it difficult to invest in another Vizio television.,2 out of 5 stars review
8/22/2021,Tv burned out after only 2 years. Black screen of death started in the left side and creeped its way across the entire screen. So ridiculous..,2 out of 5 stars review
7/6/2021,"Tv freezes up at least once a night .
No controls work until you unplug it and restart tv, I do not recommend",2 out of 5 stars review
1/19/2023,Loved the streaming choices and freetv was pretty tight. However this only lasted less than a year. Bought it in April 2022 now green lines through it no matter what input. It hasn't been moved or abused or even bumped. Going to try to warranty it.,2 out of 5 stars review
6/3/2022,I have 3 other Vizio TVs and have loved everyone of them.  This one the sound has an tunnel quality.  I have tried to adjust to no success.  Will continue to buy Vizio,2 out of 5 stars review
11/13/2021,"i like the tv.  great picture,  great size, but the audio doesn't always match the video and that drives me crazy!  had to get a bigger stand to put it on.   oh darn!",2 out of 5 stars review
1/18/2023,Was a nice TV while it worked..Lasted about 5 weeks can no longer receive a cable signal. No RF plug to hook up a digital antenna to pick up signals over the air.,2 out of 5 stars review
11/8/2022,"Purchased this TV 10-1-22. Sound went out 11-5-22. Even with the volume ALL the way up, it sounds like a whisper. Not happy with this. My 30-day window to return it to Walmart is up so I will need to contact Vizio.",2 out of 5 stars review
8/25/2022,The employee who drop the TV didn't leave it on my porch by the door but they left it on the ground at the bottom stairs for anybody passing by to grab it I only have 4 stairs at my house to reach the porch,2 out of 5 stars review
2/15/2024,Brought a 65in not even 3yrs ago and it already went out smdh I also got a 55in like 4yrs ago and that also went out I swear I'm never giving Vizio my money again,2 out of 5 stars review
10/8/2022,"Not the best tv even for the price. I'd take a TCL Roku over this anyday. Laggy, constantly needing to reboot the tv to get the wifi to connect. This is a garage tv and thats about it.",2 out of 5 stars review
11/19/2021,"No actual review yet but had to write that the vesa is 300x200. (12""x8""). I could not find it anywhere. I had to  order the tv then measure. Hopefully this will save you the headache it caused me!!",2 out of 5 stars review
1/2/2023,this tv is horrible. the sound goes in and out. it doesnt cast well at all. half the time you have to unplug it and plug it back it for it to work. will never buy this brand again,2 out of 5 stars review
12/16/2021,Always needs rebooted! When it works it’s great! Doesn’t always come on and you have to factory reset which means you have to complete the setup all over again and sign back in to all your apps! Frustrating!,2 out of 5 stars review
12/14/2022,this tv is nice to watch movies not good for videogames. its kind of laggy.  i would recommend it if you want to eatch movies and have a nice movie time. but for videogames it suckes.,2 out of 5 stars review
12/27/2021,Nice picture but the sound is HORRIBLE! I’m so disappointed that I spent money for a TV with this bad of sound quality. We’ve watched videos and looked up ways to change the settings but it’s still so bad we ended up putting it in a spare bedroom.,2 out of 5 stars review
12/28/2022,Sound and picture quality not as good as TCL. Returned it and got TCL instead. Also did not like the way the channels are lined up. Roku so much easier. Liked the voice remote.,2 out of 5 stars review
9/23/2022,Too late to take that I would have prefer to fire TV instead of WebOS busy I was a pretty good product and have them over a year but will never buy another webOS TV again,2 out of 5 stars review
11/16/2021,"Mine did not work right out of the box. I called visio for support, after 4 calls totaling multiple hours, I'm still waiting for a resolution. 
I called walmart, and was told to call another 800 number for support :(",2 out of 5 stars review
6/12/2022,I like because it's a Vizio but this physio I mean I've owned so many this Vizio is the first one I have ever had any problems with the lip syncing keeps going south. I have to power the TV off and then power it back on.,2 out of 5 stars review
7/31/2021,"The sound quality is absolutely horrible. I would not purchase this tv again. The picture is great, but the sound sucks. It’s embarrassing to have it on when people are over.",2 out of 5 stars review
8/10/2022,"The only problem I have with the tv is i order a 50 in and i measurw my tv it is44 inches,other than that it plays a pretty picture. I have been scammed.",2 out of 5 stars review
11/15/2022,"I purchased the TV in April, it is now November and the pictures screen and color is warped and fading. This is very unusual for me as my last Vizio television lasted over 10 years",2 out of 5 stars review
12/21/2023,"For the last six months I haven't been able to use the movie apps that are setup in my TV 😔
I thought it was the fault of my Optimum cable company but after many techs coming to check out my problem we found that it's not caused by them.
The problem is in the TV itself 😔 
The TV needs to be updated so now I have to find out how to upgrade my TV???
So much for the new age of smart TVs I miss the good old days and old TV's buyer beware!!!!",2 out of 5 stars review
12/1/2023,"I see a review that says he cannot hook up to the internet, my 50"" Visio has the same problem. I cannot get it to accept my internet password. I am not wired directly to my router by use of an ethernet cable but it shouldn't be necessary as it should stream wirelessly. My TV is only ten feet from my router so it isn't a distance issue either. Even the cable guy couldn't get it to work. What does Visio recommend I do if I got a lemon as I am past my warranty just over a year now??",2 out of 5 stars review
11/20/2023,Vizio customer service and their return Department we're very combative and didn't want to back up their warranty. the factory warranty on this TV that I bought is one year. the speakers started making racket after 7 months and I tried to get them to either fix the speakers or replace the TV and they came up with every excuse in the book trying to worm their way out of backing up their warranty.,2 out of 5 stars review
12/14/2023,"We purchased this TV on January 9, 2023. We do not use this TV for long periods.  Two weeks ago it started having lines %26 purple color tint.  Makes me wonder if would have already gone out sooner if we used the TV more. I am very disappointed with this TV. We will be returning this TV.  It has a one-year warranty.",2 out of 5 stars review
12/4/2023,"[This review was collected as part of a promotion.] We bought this about a year ago or so after having 2 previous Vizio models. This is by far the worst. The first one was great— last years, no issues at all. This one is horribly glitchy. It will randomly shut off, not turn on, the volume gets stuck and will continue to increase or decrease without pressing the button. We’ve had a number of times that we’ve had to unplug it and the issue is resolved, but returns again sometime later. Since the recent reset, the issues have started up with regularity again. Extremely disappointed.",2 out of 5 stars review
11/16/2023,"I bought this tv about two years ago and have had nothing but problems with it. This was my first Vizio purchase and sad to say probably my last. I know other people that have had this same tv for several years without any issues. The first few weeks were fine but after that the tv would freeze up or just turn itself off and couldn't be turned back on until you unplug it for a few seconds. After a few months this happened all the time, like daily and then the left side of the screen got so dark you could barely see it and then just stop working altogether.  I guess I expected to get a few more years from it as I have with other brands that I usually purchase which have lasted many years without any issues.  Maybe I just got a bad one someti...",2 out of 5 stars review
11/18/2022,Really wanted to like this but was broken within 13 hours. It was slow,2 out of 5 stars review
1/8/2024,"The sales associates were not much help.. they pointed to the TV I was looking for, watched as my grandson wrestled it to the scanner, and were not friendly or informative at all. I am enjoying the tv and it seems to be working fine.",2 out of 5 stars review
12/27/2023,Extremely disappointed! The screen started to scramble with lines going across after 1yr of use. Then went completely black by the 2nd year. Totally useless and surprised at how quickly this TV became inoperable! No more Vizios for me!,2 out of 5 stars review
1/3/2024,vizio doesn't block conservative apps they just don't have the apps available.  For example my Hisense TV has the option to download the Rumble app but this is not available on a Vizio..,2 out of 5 stars review
8/30/2023,[This review was collected as part of a promotion.] Bought it and it's the first vizio product I have not been happy with and every call with support it's the same thing check for update restart and unplug and do reset. nothing fixed the problem and vizio just didn't care,2 out of 5 stars review
7/18/2023,"[This review was collected as part of a promotion.] Had Vizios for years and loved them, This one is terrible. Remote is to sparse and won’t work 50% oft the time. Tv action for changing station when it does work is way to slow. Picture is good but last Vizio I’ll buy!",2 out of 5 stars review
8/27/2023,Make sure you test it before 30 days. bought it when it was on sale.  50 days after getting it i installed it to find out the smart function doesn't work.  I had to use a Ruku to use it. Walmart has a 30  day window for returns. I had 3 tech savvy people working on it for over 4 hours and it just wouldn't work Properly. The tv does have a decent picture. Over all not a bad tv for the 400$ mark.,2 out of 5 stars review
9/26/2023,[This review was collected as part of a promotion.] v Bought this thinking that I would have access to lots of free channels as you advertise.  Lucky I have other devices to attach to it.  Disappointed that is has no internet browser and no Google Store or any other store for that matter.  I don't like having little choice for installed apps.,2 out of 5 stars review
10/6/2023,"[This review was collected as part of a promotion.] I bought my TV 1 year ago and 6 months in the TV had small lines all across the bottom. 1 year into owning a Vizio the lines are way worse now and it is now blinking and flashing lines on the half the TV. Nothing happened to it at all. It has never been touched other than light dusting. This is the second Vizio TV I have went through in a total of 3 years. Complete waste of my money. I've owned a Samsung for 20 years and it has been passed to 2 other people and it still works. Quality is not there with Vizio. Hopefully I will win this TV, not only to be proved wrong about my bad experiences with Vizio, but to save more of my hard earned money. I shouldn't have to purchase 3 TVs in a 3 year...",2 out of 5 stars review
7/14/2023,"Vizio pushed an update to my TV. Now Smartcast+ does not work and keeps redoing the update. 
The TV works fine with other inputs. Smartcast+ just has a black screen. 
WatchFree+ does not work either. I mostly spins the circle and sometimes asks me to accept your Ts&Cs, which I do. 
Vizio support seems nonexistent. I have tried the website and sending emails. It does not work.",2 out of 5 stars review
9/15/2023,"This TV has horrible sound.  No option to select different audio modes ... like theater, voice etc.  The sound just sounds hollow.
Additionally, I can't add the apps that I want.
I just spent $130 for a Roku soundbar with streaming and fixed all of these issues.
Should have just bought a TV with Roku to start with.",2 out of 5 stars review
5/31/2021,"Pretty sure Walmart sold me a refurbished tv from in-store. This has the same black spots that other Vizios suffered from due to what I think might be overtightening of screws. 
But even so, this tv has bad DES, terrible viewing angles. Even slightly viewing from the side washes all colors out. Contrast is not that great. My old 1080p Vizio has a better picture than this.
Sound, like all Vizios, is too quiet.
The stands are pretty wobbly, I don't even need to push hard with one finger from the back to make it nearly tip over.
Get what you pay for I guess.",2 out of 5 stars review
2/7/2023,Tv didnt even last one year and the screen started going out,2 out of 5 stars review
8/24/2021,Crystal clear vision. Poor sound quality,2 out of 5 stars review
8/1/2022,Keep having to call technical support  about internet connection. They are finally sending a technician out with a part for the TV,2 out of 5 stars review
12/25/2022,The picture the  sound. I am not happy with it.  I just got it set up a few days ago abd want to send it back,2 out of 5 stars review
7/28/2021,"the speakers sound like broken, for everything else it's fine, but its sound system is a disappointment",2 out of 5 stars review
8/18/2021,"An add-on speaker is a must.  Signal sensitivity is poor if you are doing ""over the air"".  Picture looks washed out.",2 out of 5 stars review
10/31/2021,"Great picture but I have so many issues with this tv. Connection issues, sound issues…it's a nuisance. I'm so disappointed.",2 out of 5 stars review
7/10/2022,The speaker is really bad. Sounds blown out anytime it’s above 30% or so. Hoping to return cause we’ve had it barely a month.,2 out of 5 stars review
6/4/2022,I thinks that this tv has a poor quality imagen I tried to make some calibration to improve the resolution imagen unsuscesfully,2 out of 5 stars review
6/14/2022,"I had to turn the volume to 100 to hear it, there's not many apps on this television at all disappointed!!!",2 out of 5 stars review
11/28/2023,[This review was collected as part of a promotion.] Set it up first time. Turn TV off and looses it and have to reset with computer. Do not like that. Afraid to see if Prime and Ntflicks have same problem,2 out of 5 stars review
11/19/2023,I bought this in april and its already messed up. i think someone touched the screen and BOOM ruined forever. Or it just started glitching on its own you have to be extra gentle with the tv.,2 out of 5 stars review
11/15/2023,[This review was collected as part of a promotion.] What a pain just to get it set up.  Too much time hanging on the phone with tech support.  Nope!  Two or three years later...  still randomly shuts off.,2 out of 5 stars review
12/22/2023,"Great TV, but does not run Paramount Plus app. Continuously crashes and buffers. There is a serious problem that needs attention. Needs software update.",2 out of 5 stars review
11/22/2023,[This review was collected as part of a promotion.] Picture is not very clear. Buttons on remote are very tiny. Unable to get apps like Britbox & Freevee.,2 out of 5 stars review
