date,text,stars
6/5/2013,is very hard and it doesn't contour to the body. because it's so hard my whole body hurts when I wake up in the morning. I would not recommend this product for anyone. I wouldn't even give it one star but the only reason why is because it made me get a star.,1 out of 5 stars review
8/28/2014,My back hurt so much the morning after sleeping on the mattress for the first time; it was unbearable. It's definitely not 6 inches and way too firm. It was so disappointing I returned it the next day and fortunately I got my money back. This product should not be on the market period!!!!!!!!!,1 out of 5 stars review
12/21/2012,"have another foam matress that is firmer, this one is too soft",1 out of 5 stars review
4/10/2014,"Thickest part of this mattress was 5"" not 6"".
Next time I'll pick the 8"".",1 out of 5 stars review
8/21/2023,its a 12in and when you sit it goes to a 5in,1 out of 5 stars review
10/2/2023,We have scheduled pickup 4 times and they didn't show. terrible service,1 out of 5 stars review
9/25/2023,paid for the add on service and never got the service,1 out of 5 stars review
8/2/2023,My back hurts when i sleep on it,1 out of 5 stars review
8/8/2023,very uncomfortable to sleep on,1 out of 5 stars review
7/13/2023,Do Not buy this mattress I found out it is made with fiberglass,1 out of 5 stars review
9/13/2023,"It is awful , so soft you can't even turn over on it !",1 out of 5 stars review
7/16/2023,"I hate it, this mattress is hard as a rock",1 out of 5 stars review
9/30/2023,This mattress is not 6” and not at all comfortable.  Very disappointing.,1 out of 5 stars review
7/12/2023,Do not buy!!! Poor quality,1 out of 5 stars review
6/22/2023,"I buy the new mattress and then I have a service for removing old mattress , but did not see it? Why?",1 out of 5 stars review
11/19/2023,I would return this if i could. This is the firmest mattress that I have ever laid on. It is like sleeping on a board.,1 out of 5 stars review
12/29/2023,I’ve had this mattress for not a full 2 years yet and it’s so uncomfortable now. I’ve suffered through it for awhile as the price was decent but it’s not worth it anymore. I feel like I’m laying on the hard floor. I can’t lay on my sides anymore as it causes pain in my hips. My back hurts even more from laying on it. It’s honestly not worth the money. I finally invested in a more expensive mattress but the investment is going to be well worth it compared to this. It never fully expanded to the full 8 inches.,1 out of 5 stars review
2/13/2014,"bought on about two months ago and was a completely different bed most recent purchase was a bad one, don't know what happened very dissapointed",1 out of 5 stars review
1/17/2014,The matress comes out to 4 in not 6 and when u sleep on it it sinks and you are basicly sleeping on your box spring,1 out of 5 stars review
1/10/2014,Returned to store. Three days after opening memory foam did not decompress more than 30%. Product is faulty.,1 out of 5 stars review
7/18/2016,I have had it over a week now and it still smells moldy. I start sneezing when I come in my bedroom.,1 out of 5 stars review
1/23/2019,"Mattress has no firmness whatsoever, You sink in it and it is impossible to sit on the bed edge, and make you slide from it. Will be returning as soon as I get a replacement",1 out of 5 stars review
1/16/2019,"Mattress is to soft, when you sit on the sides it has no resistance. I have bought a memory mattress before and the only reason I bought this brand was because they were out of stock! I will return to store as soon as a find a replacement.",1 out of 5 stars review
3/19/2017,I owned a 4 inch memory foam prior to buy this one; it was great. When I saw a 12 inch memory foam I jumped on it. Unfortunately the 4 inch was much better and I gave it away. My back now hurts 24/7.,1 out of 5 stars review
10/13/2013,"We have a 12"" Spa Sensations Memory Foam mattress for our king sized bed and an 8"" for a double bed. We bought the 6"" for a twin size bed and it was a huge mistake. It is far too thin and does not function as a memory foam is supposed to.",1 out of 5 stars review
5/6/2021,"Maybe the thin mattresses are better for skinny people or small children. This bed and the frame I bought for it were torture for me. I'm 200 lbs and have chronic pain, this was not good for me.",1 out of 5 stars review
7/29/2020,"Crap, too small, and for a memory foam mattress its hard and stiff. Very uncomfortable had to put my old mattress back on and find a new mattress again.",1 out of 5 stars review
1/8/2014,"This isn't a mattress, it's barely a topper! It says 6"" but it never expanded past 4"" for me. I have the same bed in 8"" and it's wonderful, this was a total disappointment though!",1 out of 5 stars review
3/18/2021,"WRONG SIZE BED. The worst customer service I’ve ever received. I was sent the wrong size bed. It has been 2 months and still no replacement, after Fedex has picked up the original bed from my doorstep",1 out of 5 stars review
1/30/2021,"Unfortunately"" this wasn't what it advertising"" for me"" it's hard, and uncomfortable! I didn't like it! Some people prefer that"" but I ordered SOFT"" and was dilivered this!",1 out of 5 stars review
1/3/2014,"I will be returning this mattress for a refund. It never went to six inches, it's about 4-1/2 inches and it is hard and uncomfortable. I would not recommend this product to anyone.",1 out of 5 stars review
10/31/2020,"Bought this for mom, she hated it, it is not soft AT ALL.  The return process was a nightmare with an agent that wanted me to FedEx it back.  I finally just sold it on Marketplace.",1 out of 5 stars review
6/4/2013,My wife and I (seniors) suffer from back and joint aches and pains. We thought the foam mattress would help. It didn't (too soft). It just made things worse. We had to remove it from our bed. For us it was a waste of money,1 out of 5 stars review
11/22/2013,"First bought an 8 inch, great mattress, but wanted thicker and bought the 12"" in a different style. Mattress has not expanded in two weeks so will be taken back. Hopefully will be able to find a 12"" same style as the original 8"".",1 out of 5 stars review
1/17/2021,"It is so hard. It hurts my entire back. I haven't slept well at all since we got this bed.  I hate it.
It had so many good reviews and says it is plush but it is not. Its horrible.",1 out of 5 stars review
1/21/2014,I bought this as a mattress for my little girl. I had to buy another mattress to put underneath because the mattress did not expand as promised. It looked to me it was never meant to be 6 inches. They should not advertise it as a mattress.,1 out of 5 stars review
12/14/2013,"after one week it still not fully formed, the corners are still crushed. The directions say it may take up to 48hrs to fully expand NOT IN THIS CASE, I'm returning this product",1 out of 5 stars review
3/13/2014,"I ordered at 6 inch mattress and I have had it for two weeks and still has not reached 4 inches!! Disappointed in this! I let the mattress set on foundation for 48 hours. Poor product, do not order this!",1 out of 5 stars review
12/15/2013,"I have had this bed for 2 weeks now and I have flipped everyday, kept my heat up, put a fan on it at all times, and Iv been sleeping on my couch since I got it!!! It said it takes 24 to 48 hrs to set well it has been two weeks and still hasn't!!!!",1 out of 5 stars review
9/29/2013,My husband bought a mattress that is way too soft so I bought this to put on my side of bed. Not firm at all like it claims. I sink in it and am only 110 lbs.,1 out of 5 stars review
2/15/2019,"Bought in early Jan. We canât get the smell out of if. Paper work said it would take a few days. Its been over a month. Smells like mildew. We cant sleep in our room. Called today to send it back. Weâve been getting bad headaches. We worry about what chemicals are in the mattress, Sense it came from China.",1 out of 5 stars review
4/29/2021,"I bought 2 queen 6inch and they have been out for a week and they are not fully inflated, and its all different sizes as you measure from the top to the bottom! Im going to have to buy mattress toppers just to get the height I want because its obviously not going above 4 inches!!! Not happy at all!!",1 out of 5 stars review
12/11/2013,It had a lot of great reviews so I thought I would give it a shot. When I got the mattress I opened it up and laid it out on the living room floor for it to take shape. It's been a week now and it has not taken shape. I will be returning this product. Maybe It was just a defect in the mattress.,1 out of 5 stars review
10/24/2020,"Had been using an air mattress for months when I moved in with a friend. Bought this hoping to get a better nights rest. Delivery, shipping, packaging and product were fine, but it’s just waaaay too hard. Had been staying at my boyfriend’s house often so didn’t really notice, but now that I moved into my own place and am home more, I realize how bad this mattress really is! I wake up in pain daily! Tried a pad to help but no luck and of course I’m just past the 90 day return period! Would never recommend and am going to have to get a new bed ASAP! Very disappointed!!",1 out of 5 stars review
9/24/2013,My husband and I purchased this mattress twice - the first time it didn't completely fill out after we gave it 5 days! We hoped it was a fluke so we returned it and purchased the same mattress again. Even worse than this time. Lumps all over but it didn't fill out completely AT ALL! Extremely disappointed. We're going to try another store. We're thankful Walmart didn't hassle us in returning them tho!,1 out of 5 stars review
8/5/2021,"My full size Zinus Spa Sensation 12"" mattress, ordered 4 years ago, is wonderful! Plump, cozy and delightfully comfortable! But, the new King size recently ordered is horrible! It's hard, and after almost two weeks still has not ""fully fluffed"" (especially the corners).  How can I be expected to ""return it to the store""? It's impossible! Extremely heavy and much too big to even try to return... not to mention, then needing to be without a bed until a new one can be ordered and delivered. I am more than extremely disappointed.",1 out of 5 stars review
1/14/2013,"I am very disapointed with the product because it didn't expand to full 6"" as was advertized and was hard as a rock. We followed instructions to the letter and let it sit out undestribed for full lenght of time instructed, but it didn't expand but to about 4"" and was very hard. Also after laying on it there was body indentions that would not re-expand. This is a very bad product and I wouldn't recconmend to anyone.",1 out of 5 stars review
11/20/2021,Bought this mattress last month and noticed we have lint on our bed. Took our sheets off to wash and realized the bottom of the sheet that was touching the bed has lint/fiber all over we now have fibers all of our blankets/sheets that will not come off in the wash.,1 out of 5 stars review
8/21/2013,"I read a lot of the reviews on this product thinking I would go with the ones saying it is awesome could be compared to the higher end foam mattresses and so on.... I'd have to completely agree, my husband and I just bought a king size 4 inch topper that not only was cheaper but is way more comfortable than the queen size 6 inch we got for our son. It doesn't feel firm and it doesn't feel like foam I don't even think it got bigger than 4 inch. I was truly disappointed with this product. I wanted to return but loan behold there was no receipt in my shipment box. To be honest it feels almost like sleeping on a full air matress there is absolutely no feeling on it at all.",1 out of 5 stars review
8/26/2022,"Walmart customer service is absolutely AWFUL!! I initiated a return of this mattress on 6/7. The item was supposed to be picked up by a freight service on 6/13, but never showed. It took 4 weeks and two complaints to finally get it picked up on 7/15. Today is 8/26, and I still have not gotten my refund! I have contacted customer service 6 or 7 times now and been told various conflicting excuses as to what the problem is. I have done my part and even confirmed with each party that their part is done. Walmart billing even “confirmed” that the return was received and my refund was issued, but I STILL DO NOT HAVE MY MONEY BACK! I will never again order anything from Walmart. This has by far been the worst customer service experience of my life!...",1 out of 5 stars review
6/5/2021,GARBAGE!!!!! I have ordered several mattresses from Walmart and this is the only one I think is garbage and hate..new home and out of the box following the instructions it sat for days The mattress never got to the size to fill the cover. If you sit on the edge it sinks and you slide to floor. Same with sleeping you cant sleep near the edge so useless to have a king when you have to sleep in the middle. I have never hated a mattress more! And of course I had no way to seal it back to return it or I would have!! HATE HATE HATE,1 out of 5 stars review
10/8/2021,"I purchased these and then learned two months after that they can be a danger due to the inner portion containing fiber glass. They’re being returned as soon as Walmart picks them up. 
The price is cheap, and they’re very firm.  Some people may not have an issue with fiber glass being used, but it was a deal breaker for me.  If you’re unaware of the potential dangers, look it up before deciding if this mattress is right for you.  You absolutely cannot remove the outer protective cover in order to keep the fiber glass contained, even though it has a zipper, which is dumb and dangerous.",1 out of 5 stars review
9/20/2014,THIS MEMORY FOAM IS THE WORST THING I EVER GOT......THE 1..NIGHT I CRY I WAS IN SO MUCH PAIN....2...NIGHT STILL THE SAME........AND GUESS WHAT THERE IS NO DIFFERENT.........I AM OPERATED ON MY BACK AND I HATE THIS MEMORY FOAM......ITS SO HARD...NOT SOFT AT ALL....I AM 65 YRS OLD AND NOW I AM IN WORST PAINS THAN BEFORE MY HAND...MY SHOULDER...MY NECK...BUT MOST OF ALL MY BACK.........SO NO I DON'T LIKE THIS MEMORY FOAM MATTRESS AND I WON'T RECOMMEND THIS TO ANYONE..........I SAVE MY MONEY JUST TO BUY THIS MEMORY FOAM MATTRESS FOR A LONG TIME.......MONEY WASTED,1 out of 5 stars review
8/27/2022,"This bed is stiff as bricks if you like firm beds/ back issues this is for you but if you like plush beds that mold to your body or sink in or even has a bounce when you sit on it this is not for you, it’s like wanting to go to the beach with sand and settling for the sprinklers and cement to be honest in my opinion.",1 out of 5 stars review
11/21/2012,"I set up my mattress and waited for it to expand to the advertised 12 inch, waited 5 days still only measures 10 inches, I dont know what to do, I cant roll it back up to send back so im stuck! the 10 inch sells for$ 265.00 dollars I payed $ 329.00. I will live with the loss as I slept in it to see if it would expand. no luck so if you plan on buying one be sure you get what you pay for.",1 out of 5 stars review
11/15/2013,Absolute waste of time and money. Got the first one and it never formed after being opened. Returned it and thought I must have gotten a defect. Ordered another one and got the exact sane results. Bed is a piece of garbage. Don't waste your time or money. I bought a bob-o-pedic for a few extra $ and it's great. Don't buy this Chinese made bed from Walmart.,1 out of 5 stars review
8/14/2013,"I have owned a memory foam bed for years and I finally had to replace it after many years of use. I ordered this bed and had it shipped to home. It showed up ahead of schedule which was great. I got the mattress unpacked and let it sit out for hours to get out to its full thickness. Unlike other reviewers mine did get to the full 12"" as advertised. I found that the bed was really hard the first few nights, but I thought perhaps after a bit it would soften up. Now it's been a few weeks and this mattress is still as hard as a rock. I find myself going and sleeping on my couch at times so that I wake up able to walk or even bend the next day. I will be returning this product to the store as soon as I figure out a way to do it. I unfortunately ...",1 out of 5 stars review
3/3/2022,I ordered this 12 inch mattress thank you. It would be a lot better for my back calls I have to have back surgery I have had this mattress about a year or either little less and I am very disappointed it definitely is not what I expected I definitely do not recommend this bed at all if you have back problems do not I repeat do not this mattress it looks like it's quilted like that on the 12-inch but it's only an impression and when I sit on the edge of the bed it almost hits basically the floor but it's not on the floor if that makes sense,1 out of 5 stars review
9/25/2021,"Hard as a rock and a HUGE WASTE OF MONEY! I took a gamble because of all the good reviews, got this home and it does have a nasty strong smell. Not only that but the corners are permanently smooshed and never pop out. I have waited 4 months to do a review on this mattress in hopes it would get better. I even bought a 200.00 topper to try and make it less like sleeping on cement and it barely helps. I wouldn’t recommend this to anyone and wish I could get my money back.",1 out of 5 stars review
7/4/2013,Never buy a bed in a box again. It arrived rolled up inside of a box. Instructions said to unroll it and allow 2-3 days for it to return to its original shape. That never happened. Returned it today. Make sure you keep the packing slips and everything else that came with it in case you need to return it at your local Walmart customer service.,1 out of 5 stars review
4/13/2021,"I bought the same brand of mattress 2 years ago for a twin size bed and I was very pleased with it, very comfortable, still in the same condition as when I bought it 2 years ago.
Now that i need to change to a full bed, made sure I bought the same brand. I am very particular with the bed since I have a back problem. To my surprise, this was the worst bed I have ever  tried. The first night I used it, when I woke up, my back was so sore Worst back pain I ever had.
Made sure I returned it right away and hoping the new mattress I ordered comes sooner than expected and luckily it did.",1 out of 5 stars review
1/6/2023,Mattress is okay but you are supposed to be able to unzip and wash the otter part. I tried to do that and the zip was non functioning. I tried to call and speak to a representative about my order and see how this could be resolved and the guy on the phone basically told me they could not help help me with this because I moved and they can not send a new mattress to my new location. It beyond ridiculous for the money I spent on this mattress that they are not willing to fix their problems.,1 out of 5 stars review
7/29/2021,This mattress did not grow at all its flat and did not do what it said it’s suppose to I asked for this to be replaced and I didn’t receive and call back or info on what I should do I’m very unhappy with my purchase I want my money back or a better mattress even after a few months it’s still flat,1 out of 5 stars review
2/17/2014,"Ordered this mattress for my son and will be returning it asap. It did inflate to 6"" like advertised but it is hard as a rock. He said his floor is softer than this mattress. Also had issues with delivery. My name and address are clearly marked but the UPS driver seemed to be confused. The box was left in a pile of snow 1/4 mile from my home. Delivered to my ""front door"". WHATEVER...",1 out of 5 stars review
10/10/2022,"After putting the new mattress in my daughters bedroom, I found a dead bed bug. Upon further inspection it was clear there were eggs on the mattress cover. Do not buy this mattress, I cannot believe I have to deal with a potential infestation now because of this.",1 out of 5 stars review
10/4/2020,"I've had this for 2.5 months. It feels pretty good just laying down on it but makes me ache and feel stiff as a board when I wake up. I don't get restful sleep.  I am 5'7"" and 120 lbs so it is not made for a light weight person and I think that is the only problem bc many others seem to really like it.",1 out of 5 stars review
10/1/2022,It will sink very badly I’m 150 lbs and I’m the only one on the bed and the sink in the middle is ridiculous my poor spine and neck is crying for help.This won’t be a long term mattress at all.  It didn’t take long too fill out  so that’s good I guess . I wish I could return honestly. I thought the 12 inch would provide  more support but sadly no .,1 out of 5 stars review
4/28/2021,"I let it air out for 7days and still has not completely expanded, the corners are still only 3"" and the mattress is supposed to be 6""
It has parts where it is still sunkin in, and when I go to return it threw online Walmart web page tells me its having technical difficulties for the last 3 days,, how convenient for them!!",1 out of 5 stars review
9/8/2021,This mattress is not firm like I thought. Its a plush. It gets very hot and holds the heat throughout the night. If you like to sweat during the night then this is the mattress for you. I have had this mattress for a little over a week and have not had a good night’s sleep in over a week. Going back to my old box spring mattress,1 out of 5 stars review
11/21/2013,"Walmart was great in shipping and return of the mattress! After much research and trying one out in person, I finally decided to buy this mattress. It only took two days to realize that it was not for me. It is comfortable at first but after laying on it for a few minutes, it starts to sag and is very hard to get out of the sag position! Maybe a more dense foam would have been better. Again, Walmart was great with the return!",1 out of 5 stars review
3/27/2021,"If you enjoy sleeping on a hardwood floor, this mattress is for you! We bought this mattress but in 8” a few years ago and love it so we decided to get the 6” for our daughter since she loves our bed so much. The only benefit to this mattress is it’s lightweight so it’s easy to pickup. I woke up with my back and shoulders hurting like they’ve never hurt before after sleeping on this 1 night.",1 out of 5 stars review
12/11/2013,"Mattress was awful... old and poor quality, never fully inflated, sloped edges, lumpy/wavy surface. Contacted Zinus, Inc. customer service and was issued an upgraded replacement after they deemed that the mattress was faulty. Very pleased overall, but would buy from a better source next time. Not sure what the ""shelf life"" of a memory foam mattress is, but the production date was mid-2012. Slept on the replacement mattress for the first time last night, and it was amazing.",1 out of 5 stars review
6/26/2022,"I am frustrated that they did not take the complete mattress.  The box spring was left behind.  He said he would come back and get it. but he did not. It is sitting by the front door.  We spent a lot of money to have it hauled and they did not complete the job.  Not to mention, it took months for them to come to get it.",1 out of 5 stars review
11/12/2021,"i was super excited about getting a new mattress! When it came i let it do its thing. when it was done i was impressed. first might it was pretty hard. after each night it started sagging and sagging. almost every 2 wks ive been rotating the mattress , now waking up with back pain. i tryed returning it. but its not easy bringing a mattress up to Walmart.",1 out of 5 stars review
4/14/2021,"Fast arrival and easy setup, but the mattress was so hard and uncomfortable we had to return it.  The manufacturer did not care when we called to discuss if it was defective, more like call Wal-Mart if you have an issue.  We bought two mattresses for each kids room and they both expanded to same size and hardness.",1 out of 5 stars review
9/6/2021,"This mattress contains urethane which is a known carcinogen. Unfortunately I didn't read this (it's on the box) before opening and letting it expand, now it's gonna be almost impossible to get it back in the box to return it. The fact that it contains urethane should be in the description on the website .",1 out of 5 stars review
7/12/2013,"I was really disappointed in the mattress. It never expanded to 6 inches and has been given ample time to do so. You can buy a regular mattress for this price, I thought it would be more comfortable. I suppose if you get the 12"" one or if you use two 6"" ones, but then it would be very pricey.",1 out of 5 stars review
11/19/2021,"This is honestly the worst mattress I've ever owned. It is so uncomfortable. I can't even get 5 hours of sleep on this thing. I wake up and my back is killing me. There's nights where I switch over to the couch or my old mattress which is in the guest room now, and that thing is a old hard spring mattress. This mattress is not soft and I've had it for 2 years now. I cannot wait to get a different mattress.",1 out of 5 stars review
2/3/2022,"The mattress started developing concavity after about 3 months and gradually worsened to unacceptable sleep experience. Along with the concavity, palpable waves formed in the foam that felt like humps. The mattress was too hard on top of everything else. Upon filing a warranty claim, Zinus customer service required more than I could provide and would not proceed forward with the claim after I sent them all the info and pictures I had. I gave up on the mattress after 6 months of use.",1 out of 5 stars review
4/12/2021,"I ordered 2 of the mattresses, Queen. The 1st ordered had issues with the delivery. FedEx kept changing the delivery date. I called Walmart.com and was issued a refund. The next day ordered another one.  The order came in 2 days with no problems. The mattress was at full size in about 4 hours. I was so happy until... I slept on it. To the touch you think it is going to be soft, but it's not. I feel like I am laying on the floor. All of my pressure points were burning. My back, my calfs, my shoulders and neck. All of the reasons for wanting a new mattress. I called back Walmart.com. They are picking up the mattress and issuing my refund again. The customer service with Walmart.com is the best! I had all these issues but was taken care of in ...",1 out of 5 stars review
8/6/2013,"I've bought an 8"" in the past for my teen. When my 9yo wanted a bed like her sister, I figured a 6"" should be fine. 1st it did not fully expand to 6"" - maybe 4 and that's being nice. It would have made a great mattress for a sofa sleeper, but not a full size bed. I brought it back and paid a little more, but worth the money, for the 8"".",1 out of 5 stars review
11/5/2022,"I believe Zinus should stop advertising these mattresses as 12 inch, because it is only 10 inches. My main purpose in getting this mattress was because it states it is a 12 inch. I suppose, I will just have to purchase a box spring of some sort to raise the mattress up more. The bed I purchased is solid wood and made very well. I just wasn't expecting it to be so close to the floor. At my age, with bone issues in my back and hips, I really need this mattress to be as described. A couple of inches either way makes a huge difference for some folks, such as myself. The mattress is firm, yet soft. I am sure we will get along just fine once I am able to raise it up higher.",1 out of 5 stars review
6/16/2021,"total garbage!!!!! do not buy, fell apart in 3 weeks!!!!! literally faling apart by the seems, seller does not care, going to consumer board, and online to tell anyone that would buy this nonsense and waste 350 dollars on a sub 75 dollar matress, had to use my blow up till my same priced one from ashley furniture showed up",1 out of 5 stars review
8/9/2021,"I am very disappointed with the 6inch twin mattress. it doesn't rise up to 6inch and not comfortable at all. It feels like spring mattress and very flexible. I used queen size 8inch before and that was very comfortable.
Do not recommend twin size 6inch",1 out of 5 stars review
12/4/2022,The bed is amazing! It was Walmart delivery and customer service that sucked and was rude as ever! I will not ever order from Walmart again! Clearly the company needs to be retrained and how to deal with customers and delivering their packages on time.,1 out of 5 stars review
3/3/2014,"I am surprisingly disappointed with this ""6 inch"" memory foam mattress. I have a 12 inch Spa Sensations Memory Foam Mattress, which I love, & expanded to the full 12 inches in about 24 hours or so. I decided to purchase this one for my son's twin loft bed, based on my satisfaction with my mattress, & boy was I disappointed! I allowed it to expand for 3 days, only for it to reach 4 inches. The ""base"" foam expanded, but the top layer of memory foam did NOT expand AT ALL. Needless to say, it got rolled back up, put back in the box, & returned. Now, the journey for another mattress begins...",1 out of 5 stars review
11/10/2013,"I purchased this mattress for my Mammoth condo. It never opened fully-only 2-9"" & was HARD as a rock. So, I figured it was faulty & ordered a 2nd one-it was WAY worse! Looked like a wave & could not be slept on. I think it might have something to do with high altitude. I would not order if for mountains with high altitude.",1 out of 5 stars review
9/14/2013,"The mattress came in a box 2'x2'x4' which I expected. The directions explained how to unwrap mattress and that it should expand to the 12"" thickness in 48 hours. The mattress did expand but not evenly or to the correct thickness. I was able to stuff the mattress back in my car and return to the store for refund. Maybe I got a dud but I as not willing to go through the hassle again.",1 out of 5 stars review
4/29/2013,"Mattress was absolutely unacceptable. Huge 10""in hump in center with 4"" in. height on foot/head/sides of bed. Returned and requested another but thought that after that disappointment I'd be better off just using a bed I'd bought earlier. I'd ordered a 12' inch queen a few weeks ago but it ended up being delivered to Washington state (with my correct address still on it) only problem is that I live in Texas. That's when I bought a conventional mattress from a friend because I had donated my bed to Goodwill the morning I was expecting delivery so I had to have a bed. I ordered another 12"" mattress except in a full size. That's the one I just returned for being in such terrible shape. Can't go through this again.",1 out of 5 stars review
3/21/2023,Not as advertised did not inflate all the way not worth it,1 out of 5 stars review
6/14/2023,Save yourself the time and buy at least 8-10 inch thick,1 out of 5 stars review
6/26/2023,"not happy, mattress is hard as a rock!",1 out of 5 stars review
11/13/2023,"The product was not delivered, and the response was very poor!",1 out of 5 stars review
12/2/2023,"I got robbed by, buying this mattress for a hundred dollars and Walmart won’t give me my money back",1 out of 5 stars review
2/26/2021,"I purchased the 6"" Twin and it was horrible.  The middle expanded to 5"" but the corners never expanded. The mattress corners where graduated from the middle into sharp flat edges. Just like a knife graduates to the sharp cut.  The mattress I sleep on every night is a 10"" foam mattress by Sleep Science and I love it. So I never worried about this purchase never completely expanding.  They advertised free delivery and free pick up returns. No, I have to return it to a store.  DO NOT PURCHASE THIS PRODUCT!",1 out of 5 stars review
7/27/2021,I purchased the 8 inch queen size bed and was highly disappointed when I opened the package and waited the 48 hours and it didn’t even get to 6 inches. I have an iPhone Max Pro that is about 6 inches and as the picture shows the mattress didn’t even get as tall as my iPhone. I will be returning it to the store.,1 out of 5 stars review
4/11/2014,Cheap don't get you will regret,1 out of 5 stars review
2/11/2013,"not firm,it's soft,not 12 inches more like 10 1/2 inches
'",1 out of 5 stars review
1/4/2024,I paid $265.00 for a queen size 8 inches high I got it out of the box placed it on the bed but the mattress never went past 5 1/2 inches missed placed my receipt and Walmart would not exchange it I never used it. I was so made Walmart would only give me $80.00 back because they said it was reasonably discounted. Called the mattress company and couldn’t do anything. This mattress is a thumbs down. I would advise to look for a better quality mattress. Very disappointed 😤,1 out of 5 stars review
1/2/2024,"I’ve had this mattress for 5 months now. It’s winter time I got a cold I have a temperature and it has hotspots. I’m laying down sleeping and wake up a sweaty mess I get up go to the restroom. Come back to my mattress and where I was laying. It’s still hot. I like my pillows. Cool and . I run cold like most women. I have said got better wake up and we have to readjust on my bed because of the hotspot so now I am looking to purchase a regular Serta Beauty-rest mattress because this mattress is also like sleeping on the ground. My back is so stiff and achy I wish I could return it. I just lost my money, please save your money I purchase a regular mattress",1 out of 5 stars review
12/11/2022,DO NOT BUY THIS PRODUCT OR ANY MATTRESS FROM THIS BRAND. THIS MATTRESS HAS FIBERGLASS IN IT. IT HAS CAUSED ME RESPIRATORY AND SKIN PROBLEMS.,1 out of 5 stars review
3/2/2022,The item came split down the seam. So disappointed! We are now having to wait 5 days for a scheduled pick then a refund will be processed.,1 out of 5 stars review
8/17/2023,it was just as hard as the floor,1 out of 5 stars review
10/15/2023,driver threw box out of truck.  He didnt know i was the recepient,1 out of 5 stars review
4/17/2023,"Unsure how the item is because I couldn’t use it, item was delivered late and left in rain which made it too wet. Now they won’t help me",1 out of 5 stars review
6/2/2023,The mattress is way too lite. No weight to it. My daughter slides it right off her frame very easily.,1 out of 5 stars review
5/29/2021,Looks nice but not comfortable. Very very firm .  After 3 months of use has already started having sunk in feel where you sleep.,1 out of 5 stars review
12/13/2013,The directions say that the mattress should fill out in 48 hours. It has been two weeks and it still has not.,1 out of 5 stars review
12/16/2013,Mattress did not expand uniformly. Instead some part of the mattress expanded and some did not. I am disappointed with this purchase.,1 out of 5 stars review
3/12/2014,Memory Foam Mattress did not inflate for us. We waited 4 days and it did not expand. Brought it back for a refund.,1 out of 5 stars review
3/13/2014,"According to the outside of the box that the mattress came in, its supposed to inflate, but it never did. So I will definitely be returning it.",1 out of 5 stars review
1/27/2021,"Paid for 12"" as advertised. We waited 72 hours before using to allow the mattress to get to its full size. Measuring with tape measure is only 10"".",1 out of 5 stars review
8/30/2013,"24 hours only 8 inches, smells horrible, is not flat very lumpy all over. And just plain hard. Will give it another 24 hours",1 out of 5 stars review
5/6/2021,Sunk in the bed after 6 months!! ☹️ i guess that’s what you get for the price! Worse mattress ever!!! I have the worse sleep ever!!,1 out of 5 stars review
12/14/2013,"We ordered the 12 inch mattress that ended up being about 7 inches. Replacement is on the way, so hopefully it will be better.",1 out of 5 stars review
4/24/2020,"The thickness makes these too hard, can't use it hurts my back. So I'm using my full size 8"" one and it's much softer. Really lost money on this large one . Wish I had bought a 8"" queen instead .",1 out of 5 stars review
11/30/2021,Cheap Mattress! Do not buy!! Cheap mattress that over 3 months will feel like you are sleeping on the floor.  Support or warranty does not cover the cheap materials used to make this product.,1 out of 5 stars review
12/13/2018,It smells terrible and I have been airing it out for 2 weeks.  Would not recommend to anyone and would send it back if I could get it rolled back up and put in the box.,1 out of 5 stars review
2/26/2022,It came exactly as pictured. I waited a few months to thoroughly review and I’m glad I did. My back hurts! This mattress sucks. It also traps body heat so if I lay in one spot too long I wake up sweaty. I do not recommend.,1 out of 5 stars review
6/7/2021,After reading so many reviews I went ahead and purchased this for my RV. Well this is by far the most uncomfortable thing ever on earth. It is like laying on cement and hard as a rock with no give.,1 out of 5 stars review
3/10/2014,purchased 2 of these mattressess the twin was ok. the full was horrible! didnt expand all the way and so thin not even close to worth 100. put money toward a real mattress. Now have to lug it back to store try to box it up UGH!!!! buyers beware!,1 out of 5 stars review
11/29/2021,"Pretty disappointing. Not very comfortable They say it’s 6 inches but it’s barely 4 inch with the full girth. Compare it to the previous Zinus models, this one sucks.",1 out of 5 stars review
10/29/2021,"I thought i would like it when i first received it and slept on it a couple times, but now that time has gone on, its not comfortable at all. purchased back in April.",1 out of 5 stars review
9/17/2016,"If you enjoy sleeping on cement, this is the mattress for you!  I have had crawled out of bed every morning now with aches and pains I've NEVER had before! My spine, shoulders, hips are now killing me. 
This mattress is HORRIBLE!!!",1 out of 5 stars review
1/29/2022,"Horrible support. I couldn't believe this was considered a 12"" foam mattress, more like 8"" and no firmness at all!  we bought two and sent back immediately. what a pain!!!",1 out of 5 stars review
10/16/2022,"I had bought previous memory foam mattresses,( not same) this mattress was/is really stiff and hard to sleep on. 1-2  inches smaller than described. I do not recommend, I will be buying another one that is not so hard.",1 out of 5 stars review
6/16/2022,This is probably one of the most uncomfortable beds that I have ever owned will definitely be purchasing a mattress topper. It literally feels like a crib mattress ugh,1 out of 5 stars review
