date,text,stars
3/29/2023,Love the interface of this TV! The only thing I was missing was how to add additional apps. Couldn't figure it out if it is an option. I ended up buying a Roku stick to add for my other network apps that aren't included. This is so much more user friendly than Samsung in my opinion.  Great color and clarity.,5 out of 5 stars review
10/7/2023,"Love this TV. It loads up fast, has a bunch of apps already installed, including Chromecast, and you can customize it by adding other apps. The picture is great, and I really love the voice-activated remote control. I got this TV on sale for $398 and couldn't be happier with it.",5 out of 5 stars review
9/15/2023,"Very vivid ..lightweight-easy to unbox and setup.
   ps5 games with hdr10 enabled look amazing. 
auto recognized and labels console and firetv. 
Bluetooth to 5.1 system audio has good timing NO delay or lag voice sync. didn't test builtin speakers too much.Seemed a bit flat 
Os kind of laggy vs firetv max.
Overall pleased. showing friend a 4k scene on you tube looked great",5 out of 5 stars review
9/18/2023,Was wanting an inexpensive larger screen television. Looked at the Hisense and the Vizio.  Can't address the longevity since I just got it but the quality build and ease of setup put Vizio Head and Shoulders above the hisense. The Hisense legs were plastic that just attached on the outside of the back. The Vizio legs are metal and actually slide up inside the frame of the TV and attach.  To start the Vizio all I had to do was plug in the Amazon Fire stick it automatically connected with our Wi-Fi and within 60 seconds I was ready to watch. The Hisense Roku wanted me to set up a Roku account and jump to a lot of hoops before I could watch TV.  The picture on the Vizio is fantastic and for the extra $20 it was well worth getting the Vizio.,5 out of 5 stars review
8/6/2023,"It’s a fine TV. Would be fantastic if it had 120Hz refresh rate, but can’t expect that on a TV at this price point. If you’re a casual TV watcher or like to do basic console gaming, this TV is a great choice. Price seems very reasonable. Picture clarity out of the box is great and the sound from the speakers seems fine. I’d recommend a matching sound bar for better quality audio if this will be your primary TV.",5 out of 5 stars review
4/18/2023,Great picture and sound. You can talk to the remote. Love the size.,5 out of 5 stars review
4/6/2023,Lightweight and easy set up. Quality for the price.,5 out of 5 stars review
2/10/2024,"I like the picture its very clear. It downloads faster than my other 7 year old Vizio, almost twice as fast.",5 out of 5 stars review
11/18/2023,"a very nice tv. a bit blurry with fast motion movie scenes, video game play, but no worse than any other 60 hertz",5 out of 5 stars review
1/25/2024,I purchased this item at what appeared to be a sale. I am glad that I did. It fits the space perfectly. The picture quality is very good as well.,5 out of 5 stars review
2/12/2024,I received my orders in a timely manner although it was temporarily delayed due to unforeseen circumstances. Customer service was polite and helpful,5 out of 5 stars review
1/26/2024,the tv shows great color great sound i love everything about it it even has free channels my fav love this vizio television.,5 out of 5 stars review
2/14/2024,This is a great tv. I purchased the bundle that came with speaker and sound bar. Great deal!! Vizios are my favorite TVs,5 out of 5 stars review
2/5/2024,I liked getting the television delivered a day earlier and at 1pm instead of waiting for the next day for the delivery.,5 out of 5 stars review
1/28/2024,"I liked how easy it was to order %26 track the tv, it came 2 days earlier than expected. It was packaged well.  And, easy to set up.",5 out of 5 stars review
12/30/2023,I love everything about this tv,5 out of 5 stars review
1/26/2024,Awesome TV for the price. Picture is clear and sound is good. I did hook up a sound bar but it's not a necessity.,5 out of 5 stars review
1/31/2024,Easy set up better than I expected. Picture shows beautifully sound is excellent is enjoyable altogether.,5 out of 5 stars review
2/16/2024,Packaging was great. Simple to set up. Much faster than my old model. Only problem has been I have to turn the volume up much more than my 32”,5 out of 5 stars review
2/3/2024,This television has a great picture and vibrant colors. Had all the connections that I needed for devices.,5 out of 5 stars review
1/24/2024,"I can't complain, so far so good . Had it for a few weeks and works great especially watching sports .",5 out of 5 stars review
2/14/2024,My wife and I love our new tv its an awesome addition to our living room and the price is great considering the size and brand,5 out of 5 stars review
1/25/2024,Very light— easy to hang/install on wall mount! Works great! Love the value! Very happy with my purchase!,5 out of 5 stars review
1/27/2024,Easy setup and installation. App for phone that can be used as a remote. Love the color and good sound!!! Perfectly happy with this purchase❤️,5 out of 5 stars review
1/29/2024,This TV is amazing and just right for our living room! It is perfect for movie night and sport watching!,5 out of 5 stars review
2/12/2024,"An amazing TV. Set it up by myself. Plugged it in and it will program itself.  Great price, fast shipping.",5 out of 5 stars review
1/27/2024,"i liked the 55 inch so much 🙏 i decided to purchase the 65"" 🥰 couldn't be happier !! Easy setup and picture clear ☺️",5 out of 5 stars review
2/17/2024,50 inch delivered straight to my door the next morning and I love my tv its great i love Walmart keep up the good work guys,5 out of 5 stars review
